jquery-plugins	9450	0.000542822490842	0.522011595607
file-upload	9409	0.000540467387971	0.522552062995
amazon-ec2	9365	0.000537939960501	0.523090002956
asp.net-mvc-2	9362	0.000537767635901	0.523627770592
join	9289	0.000533574403961	0.524161344996
boost	9275	0.000532770222493	0.524694115218
soap	9261	0.000531966041025	0.525226081259
installation	9222	0.000529725821221	0.525755807081
reflection	9197	0.000528289782886	0.526284096863
architecture	9196	0.000528232341353	0.526812329205
scripting	9180	0.000527313276818	0.527339642482
proxy	9179	0.000527255835284	0.527866898317
netbeans	9151	0.000525647472349	0.528392545789
user-interface	9124	0.000524096550946	0.52891664234
hard-drive	9083	0.000521741448076	0.529438383788
extjs	9080	0.000521569123476	0.529959952912
dll	9028	0.000518582163738	0.530478535075
blackberry	9022	0.000518237514537	0.53099677259
curl	8986	0.000516169619334	0.531512942209
ftp	8966	0.000515020788665	0.532027962998
script	8892	0.000510770115192	0.532538733113
csv	8702	0.000499856223842	0.533038589337
combinatorics	8662	0.000497558562505	0.5335361479
macros	8626	0.000495490667302	0.534031638567
assembly	8580	0.000492848356764	0.534524486924
filesystems	8573	0.00049244626603	0.53501693319
xpath	8544	0.000490780461561	0.535507713651
data-structures	8519	0.000489344423226	0.535997058074
javascript-events	8486	0.000487448852623	0.536484506927
statistics	8470	0.000486529788088	0.536971036715
razor	8413	0.000483255620683	0.537454292336
unicode	8383	0.00048153237468	0.53793582471
mvvm	8336	0.000478832622609	0.538414657333
data	8253	0.000474064975335	0.538888722308
android-intent	8238	0.000473203352334	0.539361925661
twitter	8189	0.000470388717196	0.539832314378
iphone-sdk-4.0	8177	0.000469699418795	0.540302013797
windows-vista	8175	0.000469584535728	0.540771598332
encoding	8167	0.000469125003461	0.541240723336
service	8140	0.000467574082058	0.541708297418
usb	8028	0.000461140630315	0.542169438048
process	8001	0.000459589708913	0.542629027757
general-topology	7996	0.000459302501246	0.543088330258
terminal	7963	0.000457406930643	0.543545737189
jdbc	7961	0.000457292047576	0.544003029237
time	7925	0.000455224152373	0.544458253389
canvas	7922	0.000455051827772	0.544913305217
tcp	7911	0.000454419970905	0.545367725188
azure	7821	0.000449250232897	0.545816975421
wireless-networking	7817	0.000449020466763	0.546265995887
keyboard	7799	0.000447986519161	0.546713982407
routing	7780	0.000446895130026	0.547160877537
binding	7755	0.000445459091691	0.547606336628
google-maps-api-3	7754	0.000445401650157	0.548051738278
file-io	7696	0.000442070041219	0.54849380832
backbone.js	7679	0.000441093535151	0.548934901855
webserver	7612	0.000437244952411	0.549372146807
ant	7593	0.000436153563276	0.549808300371
analysis	7588	0.000435866355609	0.550244166726
sequences-and-series	7556	0.00043402822654	0.550678194953
syntax	7498	0.000430696617601	0.55110889157
web	7491	0.000430294526867	0.551539186097
view	7463	0.000428686163931	0.551967872261
asynchronous	7459	0.000428456397798	0.552396328659
drop-down-menu	7427	0.000426618268728	0.552822946928
random	7405	0.000425354554993	0.553248301483
batch	7387	0.000424320607391	0.55367262209
tikz-pgf	7378	0.000423803633591	0.554096425724
symfony2	7367	0.000423171776723	0.5545195975
collections	7355	0.000422482478322	0.554942079979
orm	7341	0.000421678296854	0.555363758275
https	7332	0.000421161323053	0.555784919599
selenium	7302	0.00041943807705	0.556204357676
group-theory	7272	0.000417714831048	0.556622072507
uiview	7259	0.000416968091113	0.557039040598
if-statement	7258	0.00041691064958	0.557455951247
graph	7244	0.000416106468112	0.557872057715
opengl-es	7243	0.000416049026579	0.558288106742
actionscript	7238	0.000415761818911	0.558703868561
language-agnostic	7198	0.000413464157575	0.559117332718
vpn	7178	0.000412315326906	0.559529648045
excel-vba	7176	0.000412200443839	0.559941848489
algebra-precalculus	7144	0.00041036231477	0.560352210804
heroku	7137	0.000409960224036	0.560762171028
recursion	7118	0.000408868834901	0.561171039863
input	7091	0.000407317913498	0.561578357776
reporting-services	7045	0.000404675602961	0.561983033379
matrices	7036	0.00040415862916	0.562387192009
windows-server-2008-r2	7024	0.000403469330759	0.562790661339
.net-4.0	7010	0.000402665149291	0.563193326489
number-theory	6969	0.000400310046421	0.563593636535
compiler	6958	0.000399678189553	0.563993314725
complex-analysis	6957	0.00039962074802	0.564392935473
joomla	6926	0.000397840060484	0.564790775533
methods	6903	0.000396518905215	0.565187294438
virtualization	6897	0.000396174256014	0.565583468694
types	6883	0.000395370074546	0.565978838769
entity-framework-4	6854	0.000393704270077	0.566372543039
twitter-bootstrap	6828	0.000392210790208	0.566764753829
uitableviewcell	6771	0.000388936622803	0.567153690452
properties	6762	0.000388419649002	0.567542110101
hash	6762	0.000388419649002	0.56793052975
formatting	6647	0.000381813872659	0.568312343623
website	6610	0.000379688535922	0.568692032159
concurrency	6587	0.000378367380653	0.569070399539
com	6586	0.00037830993912	0.569448709478
url-rewriting	6573	0.000377563199186	0.569826272677
colors	6573	0.000377563199186	0.570203835877
asp.net-mvc-4	6558	0.000376701576184	0.570580537453
sharepoint2010	6549	0.000376184602383	0.570956722055
open-source	6511	0.000374001824113	0.571330723879
amazon-web-services	6485	0.000372508344244	0.571703232224
2010	6457	0.000370899981309	0.572074132205
boot	6431	0.00036940650144	0.572443538706
dictionary	6404	0.000367855580037	0.572811394286
interface	6398	0.000367510930837	0.573178905217
utf-8	6381	0.000366534424768	0.573545439642
frameworks	6376	0.000366247217101	0.573911686859
memory-leaks	6369	0.000365845126367	0.574277531985
datagrid	6367	0.000365730243301	0.574643262229
router	6358	0.0003652132695	0.575008475498
ip	6347	0.000364581412632	0.575373056911
django-models	6338	0.000364064438831	0.57573712135
for-loop	6337	0.000364006997298	0.576101128347
virtualbox	6332	0.000363719789631	0.576464848137
exception-handling	6312	0.000362570958962	0.576827419096
groovy	6287	0.000361134920627	0.577188554016
microsoft-excel	6284	0.000360962596026	0.577549516612
map	6263	0.000359756323825	0.577909272936
cron	6244	0.00035866493469	0.578267937871
asp-classic	6242	0.000358550051623	0.578626487922
batch-file	6232	0.000357975636288	0.578984463559
vector	6231	0.000357918194755	0.579342381753
jsf-2	6221	0.000357343779421	0.579699725533
internet-explorer-8	6167	0.000354241936616	0.580053967469
coldfusion	6143	0.000352863339814	0.580406830809
smtp	6118	0.000351427301478	0.580758258111
mercurial	6103	0.000350565678477	0.581108823789
import	6092	0.000349933821609	0.581458757611
stl	6070	0.000348670107874	0.581807427719
reference-request	6064	0.000348325458674	0.582155753177
activity	6055	0.000347808484873	0.582503561662
xcode4	6052	0.000347636160272	0.582851197823
autocomplete	6049	0.000347463835672	0.583198661658
upload	6048	0.000347406394139	0.583546068052
functional-analysis	6044	0.000347176628005	0.58389324468
parameters	6022	0.00034591291427	0.584239157595
character-encoding	5983	0.000343672694466	0.584582830289
programming-languages	5976	0.000343270603732	0.584926100893
path	5960	0.000342351539198	0.585268452432
build	5946	0.00034154735773	0.58560999979
datagridview	5940	0.000341202708529	0.585951202498
vbscript	5932	0.000340743176262	0.586291945675
3d	5928	0.000340513410128	0.586632459085
localization	5919	0.000339996436327	0.586972455521
jqgrid	5906	0.000339249696393	0.587311705217
usercontrols	5903	0.000339077371793	0.587650782589
filter	5881	0.000337813658057	0.587988596247
solr	5876	0.00033752645039	0.588326122698
silverlight-4.0	5865	0.000336894593522	0.588663017291
coding-style	5851	0.000336090412055	0.588999107703
hadoop	5849	0.000335975528988	0.589335083232
github	5819	0.000334252282985	0.589669335515
checkbox	5815	0.000334022516851	0.590003358032
reference	5803	0.00033333321845	0.59033669125
firewall	5793	0.000332758803116	0.590669450054
delete	5791	0.000332643920049	0.591002093974
jboss	5789	0.000332529036982	0.591334623011
sdk	5786	0.000332356712382	0.591666979723
multidimensional-array	5783	0.000332184387782	0.591999164111
uiviewcontroller	5764	0.000331092998647	0.592330257109
oauth	5761	0.000330920674047	0.592661177783
java-me	5731	0.000329197428044	0.592990375212
functions	5730	0.00032913998651	0.593319515198
tabs	5717	0.000328393246576	0.593647908445
automation	5714	0.000328220921976	0.593976129367
error-handling	5708	0.000327876272775	0.594304005639
menu	5696	0.000327186974374	0.594631192614
model	5695	0.000327129532841	0.594958322147
sed	5673	0.000325865819105	0.595284187966
outlook	5672	0.000325808377572	0.595609996343
background	5668	0.000325578611438	0.595935574955
jquery-selectors	5655	0.000324831871504	0.596260406826
logic	5650	0.000324544663837	0.59658495149
static	5616	0.0003225916517	0.596907543142
laptop	5604	0.000321902353299	0.597229445495
c++11	5597	0.000321500262565	0.597550945758
tfs	5574	0.000320179107297	0.597871124865
download	5572	0.00032006422423	0.598191189089
limit	5566	0.000319719575029	0.598510908664
crash	5554	0.000319030276628	0.598829938941
ide	5528	0.000317536796759	0.599147475738
safari	5518	0.000316962381425	0.599464438119
vb6	5464	0.00031386053862	0.599778298658
air	5464	0.00031386053862	0.600092159196
mfc	5462	0.000313745655553	0.600405904852
ado.net	5460	0.000313630772486	0.600719535624
uiwebview	5453	0.000313228681752	0.601032764306
casting	5453	0.000313228681752	0.601345992988
documentation	5444	0.000312711707952	0.601658704696
ruby-on-rails-3.1	5443	0.000312654266418	0.601971358962
dependency-injection	5420	0.000311333111149	0.602282692073
.net-3.5	5399	0.000310126838948	0.602592818912
internet	5353	0.00030748452841	0.602900303441
hyperlink	5347	0.00030713987921	0.60320744332
calendar	5326	0.000305933607008	0.603513376927
rss	5324	0.000305818723941	0.603819195651
struts2	5306	0.000304784776339	0.604123980427
keyboard-shortcuts	5305	0.000304727334806	0.604428707762
graph-theory	5300	0.000304440127139	0.604733147889
matrix	5282	0.000303406179537	0.605036554069
svg	5280	0.00030329129647	0.605339845365
jar	5268	0.000302601998069	0.605642447363
charts	5265	0.000302429673469	0.605944877037
resources	5253	0.000301740375068	0.606246617412
io	5250	0.000301568050468	0.606548185462
rspec	5242	0.0003011085182	0.60684929398
xhtml	5230	0.000300419219799	0.6071497132
licensing	5227	0.000300246895199	0.607449960095
elementary-number-theory	5227	0.000300246895199	0.607750206991
android-emulator	5224	0.000300074570599	0.608050281561
exchange	5222	0.000299959687532	0.608350241249
junit	5215	0.000299557596798	0.608649798845
numpy	5184	0.000297776909262	0.608947575755
connection	5183	0.000297719467728	0.609245295222
constructor	5182	0.000297662026195	0.609542957249
integral	5171	0.000297030169327	0.609839987418
clojure	5161	0.000296455753993	0.610136443172
navigation	5154	0.000296053663259	0.610432496835
module	5152	0.000295938780192	0.610728435615
maven-2	5136	0.000295019715658	0.611023455331
timer	5134	0.000294904832591	0.611318360164
ldap	5127	0.000294502741857	0.611612862906
passwords	5113	0.000293698560389	0.611906561466
workflow	5101	0.000293009261988	0.612199570728
migration	5097	0.000292779495854	0.612492350224
plsql	5092	0.000292492288187	0.612784842512
iptables	5087	0.00029220508052	0.613077047592
combobox	5077	0.000291630665186	0.613368678258
internationalization	5060	0.000290654159117	0.613659332417
raid	5058	0.000290539276051	0.613949871693
custom-post-types	5056	0.000290424392984	0.614240296086
console	5051	0.000290137185317	0.614530433271
measure-theory	5032	0.000289045796182	0.614819479067
uiscrollview	5022	0.000288471380847	0.615107950448
tags	5022	0.000288471380847	0.615396421829
python-2.7	5013	0.000287954407047	0.615684376236
monitoring	5011	0.00028783952398	0.61597221576
transactions	5005	0.000287494874779	0.616259710635
ios6	4999	0.000287150225579	0.61654686086
integration	4994	0.000286863017912	0.616833723878
bluetooth	4992	0.000286748134845	0.617120472013
triggers	4981	0.000286116277977	0.617406588291
google-chrome-extension	4981	0.000286116277977	0.617692704569
msbuild	4966	0.000285254654976	0.617977959224
f#	4964	0.000285139771909	0.618263098996
eclipse-plugin	4945	0.000284048382774	0.618547147379
python-3.x	4930	0.000283186759772	0.618830334139
webview	4928	0.000283071876706	0.619113406015
textbox	4920	0.000282612344438	0.61939601836
amazon-s3	4920	0.000282612344438	0.619678630704
youtube	4908	0.000281923046037	0.61996055375
sqlite3	4907	0.000281865604504	0.620242419355
struct	4897	0.00028129118917	0.620523710544
foreach	4890	0.000280889098436	0.620804599642
header	4880	0.000280314683101	0.621084914325
dojo	4871	0.000279797709301	0.621364712035
attributes	4843	0.000278189346365	0.621642901381
crystal-reports	4837	0.000277844697164	0.621920746078
osx-lion	4834	0.000277672372564	0.622198418451
insert	4810	0.000276293775762	0.622474712227
delegates	4809	0.000276236334228	0.622750948561
compilation	4808	0.000276178892695	0.623027127453
awk	4806	0.000276064009628	0.623303191463
mono	4784	0.000274800295893	0.623577991759
kernel	4777	0.000274398205159	0.623852389964
dialog	4751	0.00027290472529	0.624125294689
fedora	4739	0.000272215426889	0.624397510116
differential-equations	4738	0.000272157985355	0.624669668102
ssis	4735	0.000271985660755	0.624941653762
merge	4726	0.000271468686954	0.625213122449
primefaces	4719	0.00027106659622	0.625484189046
drivers	4713	0.00027072194702	0.625754910993
ffmpeg	4711	0.000270607063953	0.626025518057
drag-and-drop	4706	0.000270319856286	0.626295837913
algebraic-geometry	4706	0.000270319856286	0.626566157769
osx-snow-leopard	4704	0.000270204973219	0.626836362742
visual-studio-2012	4689	0.000269343350218	0.627105706093
arraylist	4688	0.000269285908684	0.627374992001
replace	4686	0.000269171025617	0.627644163027
enums	4675	0.00026853916875	0.627912702196
windows-services	4674	0.000268481727216	0.628181183923
bitmap	4659	0.000267620104215	0.628448804027
cpu	4657	0.000267505221148	0.628716309248
uinavigationcontroller	4653	0.000267275455014	0.628983584703
pdo	4636	0.000266298948946	0.629249883652
directory	4634	0.000266184065879	0.629516067718
lambda	4633	0.000266126624346	0.629782194342
android-widget	4620	0.000265379884412	0.630047574227
cocos2d-iphone	4608	0.00026469058601	0.630312264813
algorithms	4605	0.00026451826141	0.630576783074
postfix	4598	0.000264116170676	0.630840899245
linux-kernel	4582	0.000263197106141	0.631104096351
ios4	4581	0.000263139664608	0.631367236016
knockout.js	4573	0.000262680132341	0.631629916148
themes	4567	0.00026233548314	0.631892251631
remote-desktop	4560	0.000261933392406	0.632154185024
comments	4554	0.000261588743206	0.632415773767
xml-parsing	4546	0.000261129210938	0.632676902978
functional-programming	4532	0.00026032502947	0.632937228007
pagination	4531	0.000260267587937	0.633197495595
probability-theory	4529	0.00026015270487	0.6334576483
controller	4489	0.000257855043533	0.633715503343
event-handling	4484	0.000257567835866	0.633973071179
paypal	4476	0.000257108303599	0.634230179483
xna	4475	0.000257050862065	0.634487230345
iis6	4470	0.000256763654398	0.634743993999
cuda	4468	0.000256648771331	0.635000642771
hosting	4461	0.000256246680597	0.635256889451
devise	4456	0.00025595947293	0.635512848924
find	4454	0.000255844589863	0.635768693514
gmail	4449	0.000255557382196	0.636024250896
grep	4440	0.000255040408396	0.636279291305
terminology	4437	0.000254868083795	0.636534159389
binary	4407	0.000253144837793	0.636787304226
callback	4400	0.000252742747059	0.637040046973
linker	4399	0.000252685305525	0.637292732279
phpmyadmin	4388	0.000252053448658	0.637544785728
namespaces	4378	0.000251479033323	0.637796264761
resize	4371	0.000251076942589	0.638047341703
yii	4358	0.000250330202655	0.638297671906
fluent-nhibernate	4355	0.000250157878055	0.638547829784
camera	4346	0.000249640904254	0.638797470688
datatable	4343	0.000249468579654	0.639046939268
tree	4332	0.000248836722786	0.639295775991
trigonometry	4313	0.000247745333651	0.639543521325
seo	4312	0.000247687892117	0.639791209217
parallel-processing	4278	0.000245734879981	0.640036944097
content-management-system	4278	0.000245734879981	0.640282678977
storage	4268	0.000245160464647	0.640527839441
lucene	4264	0.000244930698513	0.64077277014
monotouch	4250	0.000244126517045	0.641016896657
stream	4247	0.000243954192445	0.641260850849
synchronization	4230	0.000242977686377	0.641503828536
cygwin	4212	0.000241943738775	0.641745772274
floating-point	4205	0.000241541648041	0.641987313922
webkit	4201	0.000241311881908	0.642228625804
rubygems	4201	0.000241311881908	0.642469937686
notifications	4196	0.00024102467424	0.642710962361
include	4192	0.000240794908107	0.642951757269
webforms	4186	0.000240450258906	0.643192207528
network-programming	4181	0.000240163051239	0.643432370579
geolocation	4178	0.000239990726639	0.643672361305
php5	4176	0.000239875843572	0.643912237149
cryptography	4173	0.000239703518972	0.644151940668
applet	4169	0.000239473752838	0.644391414421
copy	4161	0.000239014220571	0.644630428641
android-listview	4149	0.00023832492217	0.644868753564
playframework	4144	0.000238037714502	0.645106791278
web-config	4138	0.000237693065302	0.645344484343
count	4125	0.000236946325367	0.645581430669
null	4118	0.000236544234633	0.645817974903
indexing	4108	0.000235969819299	0.646053944723
load	4105	0.000235797494699	0.646289742217
uiimageview	4101	0.000235567728565	0.646525309946
listbox	4093	0.000235108196298	0.646760418142
compression	4087	0.000234763547097	0.646995181689
streaming	4085	0.000234648664031	0.647229830353
get	4083	0.000234533780964	0.647464364134
nsstring	4080	0.000234361456363	0.647698725591
apple	4076	0.00023413169023	0.647932857281
gps	4037	0.000231891470426	0.648164748751
sql-server-2008-r2	4034	0.000231719145826	0.648396467897
index	4016	0.000230685198224	0.648627153095
cocos2d	4009	0.00023028310749	0.648857436203
icons	3984	0.000228847069155	0.649086283272
partitioning	3967	0.000227870563087	0.649314153835
drupal-7	3958	0.000227353589286	0.649541507424
annotations	3955	0.000227181264686	0.649768688689
images	3954	0.000227123823152	0.649995812512
